ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
210170,MA,201705,10412,18225,2619,304,139,7285
210170,MA,201706,10390,18200,2702,299,161,7250
210170,MA,201707,10215,17841,2733,261,184,7110
210170,MA,201708,10888,18358,2837,318,166,7360
210170,MA,201709,10919,18351,2951,355,150,7377
210170,MA,201710,11056,18405,3056,375,137,7425
210170,MA,201711,11158,18480,3158,358,139,7490
210170,MA,201712,11235,18478,3257,372,170,7530
210173,MA,201701,1617,3290,391,65,9,1390
210173,MA,201702,1643,3294,411,54,26,1399
210173,MA,201703,1642,3301,412,60,27,1410
210173,MA,201704,1653,3315,432,62,29,1435
210173,MA,201705,1651,3307,474,66,26,1427
210173,MA,201706,1648,3288,480,56,36,1433
210173,MA,201707,1642,3279,486,53,51,1439
210173,MA,201708,1924,3437,506,59,54,1601
210173,MA,201709,1908,3444,540,50,56,1609
210173,MA,201710,2021,3496,614,51,50,1718
210173,MA,201711,1922,3450,584,61,32,1610
210173,MA,201712,1885,3415,589,62,31,1587
210177,MA,201701,2388,3547,447,94,128,1833
210177,MA,201702,2414,3585,456,99,101,1852
210177,MA,201703,2415,3596,375,99,84,1678
210177,MA,201704,2391,3557,379,73,118,1665
210177,MA,201705,2375,3543,491,66,133,1759
210177,MA,201706,2368,3541,508,70,137,1667
210177,MA,201707,2353,3506,520,67,144,1756
210177,MA,201708,2473,3572,535,74,106,1840
210177,MA,201709,2477,3561,563,81,92,1828
210177,MA,201710,2517,3597,583,95,86,1873
210177,MA,201711,2542,3607,607,109,144,1889
210177,MA,201712,2556,3613,616,108,158,1902
210180,MA,201701,1064,1322,155,34,44,815
210180,MA,201702,1064,1315,162,30,45,815
210180,MA,201703,1060,1301,176,26,28,818
210180,MA,201704,1053,1288,182,28,39,810
210180,MA,201705,1053,1301,187,32,47,811
210180,MA,201706,1054,1300,193,30,54,806
210180,MA,201707,1036,1276,195,27,60,794
210180,MA,201708,1096,1308,196,33,49,815
210180,MA,201709,1081,1310,204,46,44,805
210180,MA,201710,1090,1308,201,42,36,813
210180,MA,201711,1095,1330,209,36,42,816
210180,MA,201712,1115,1336,212,40,56,820
210190,MA,201701,3309,4211,594,64,35,2565
210190,MA,201702,3318,4186,622,54,43,2566
210190,MA,201703,3307,4144,471,42,30,2570
210190,MA,201704,3310,4118,478,43,31,2576
210190,MA,201705,3292,4122,679,48,41,2567
210190,MA,201706,3296,4100,701,51,60,2569
210190,MA,201707,3249,4009,702,40,63,2526
210190,MA,201708,3342,4063,727,57,63,2560
210190,MA,201709,3342,4049,746,66,57,2563
210190,MA,201710,3369,4084,773,80,54,2587
210190,MA,201711,3385,4083,806,81,42,2604
210190,MA,201712,3395,4087,834,96,52,2613
210193,MA,201701,881,1238,148,13,16,539
210193,MA,201702,900,1251,152,18,18,532
210193,MA,201703,888,1257,157,22,18,531
210193,MA,201704,883,1271,157,25,23,515
210193,MA,201705,856,1235,157,21,28,511
210193,MA,201706,861,1221,168,19,29,506
210193,MA,201707,821,1156,168,18,33,485
210193,MA,201708,869,1212,171,23,28,485
210193,MA,201709,876,1229,176,27,28,482
210193,MA,201710,875,1237,178,32,26,480
210193,MA,201711,892,1239,186,37,39,478
210193,MA,201712,875,1220,190,38,40,475
210197,MA,201701,1281,2561,302,54,43,930
210197,MA,201702,1303,2554,292,44,51,932
210197,MA,201703,1288,2551,271,45,58,926
210197,MA,201704,1275,2523,275,36,58,913
210197,MA,201705,1250,2500,337,27,58,899
210197,MA,201706,1239,2477,349,27,58,899
210197,MA,201707,1201,2410,338,29,72,871
210197,MA,201708,1246,2436,346,36,71,894
210197,MA,201709,1237,2419,356,38,64,871
210197,MA,201710,1252,2444,368,49,57,869
210197,MA,201711,1273,2469,376,55,49,869
210197,MA,201712,1302,2495,397,57,32,889
210200,MA,201701,5344,9539,1236,101,160,2610
210200,MA,201702,5566,9695,1284,96,157,2637
210200,MA,201703,5539,9686,1303,96,113,2661
210200,MA,201704,5464,9583,1319,102,137,2620
210200,MA,201705,5394,9462,1370,114,158,2589
210200,MA,201706,5386,9421,1409,123,200,2577
210200,MA,201707,5389,9328,1394,135,222,2566
210200,MA,201708,5415,9310,1443,125,190,2606
210200,MA,201709,5420,9359,1451,141,173,2599
210200,MA,201710,5471,9369,1503,169,151,2654
210200,MA,201711,5437,9327,1520,172,187,2664
210200,MA,201712,5397,9305,1574,167,208,2702
210203,MA,201701,5166,9294,993,196,43,2786
210203,MA,201702,5156,9209,1040,171,47,2789
210203,MA,201703,5178,9266,1004,173,44,2722
210203,MA,201704,5106,9194,1024,164,48,2660
210203,MA,201705,5088,9179,1125,153,71,2615
210203,MA,201706,5068,9144,1169,153,95,2593
210203,MA,201707,4986,9043,1175,154,160,2492
210203,MA,201708,5283,9311,1206,200,171,2458
210203,MA,201709,5188,9258,1247,182,168,2382
210203,MA,201710,5347,9448,1285,267,168,2400
210203,MA,201711,5478,9584,1322,282,171,2373
210203,MA,201712,5422,9463,1367,318,192,2287
210207,MA,201701,1927,2973,352,118,28,549
210207,MA,201702,2275,3325,366,322,29,797
210207,MA,201703,2245,3376,373,176,25,776
210207,MA,201704,2138,3112,376,85,25,710
210207,MA,201705,2024,3031,387,58,40,618
210207,MA,201706,1995,3003,400,49,53,608
210207,MA,201707,2119,3096,418,55,64,647
210207,MA,201708,2261,3253,443,59,64,672
210207,MA,201709,2194,3157,462,50,56,698
210207,MA,201710,2229,3182,477,49,46,750
210207,MA,201711,2288,3187,509,65,53,796
210207,MA,201712,2288,3194,523,79,64,788
210210,MA,201701,6335,10140,1231,209,21,5951
210210,MA,201702,6417,10243,1270,169,81,6004
210210,MA,201703,6334,10051,1293,139,75,5945
210210,MA,201704,6328,10007,1329,144,77,5912
210210,MA,201705,6422,10108,1371,149,74,5927
210210,MA,201706,6406,10053,1418,139,85,5916
210210,MA,201707,6215,9924,1449,131,117,5806
210210,MA,201708,6643,10057,1499,154,152,6131
210210,MA,201709,6664,10062,1552,187,155,6172
210210,MA,201710,6683,10086,1594,185,146,6201
210210,MA,201711,6773,10147,1646,180,193,6292
210210,MA,201712,6822,10150,1687,233,225,6328
210215,MA,201701,789,1323,331,4,17,689
210215,MA,201702,794,1312,344,3,13,691
210215,MA,201703,777,1285,353,3,9,687
210215,MA,201704,773,1256,355,2,11,685
210215,MA,201705,780,1267,363,1,12,692
210215,MA,201706,787,1274,379,4,14,697
210215,MA,201707,780,1277,392,4,13,699
210215,MA,201708,914,1488,407,10,14,802
210215,MA,201709,966,1573,424,13,10,855
210215,MA,201710,1030,1671,443,20,10,893
210215,MA,201711,1200,1897,462,38,13,1024
210215,MA,201712,1322,2011,484,45,15,1110
210220,MA,201701,4582,8574,1065,197,174,2743
210220,MA,201702,4672,8656,1094,223,162,2728
210220,MA,201703,4622,8612,1087,119,110,2714
210220,MA,201704,4503,8526,1103,132,110,2574
210220,MA,201705,4426,8376,1154,114,109,2523
210220,MA,201706,4435,8405,1190,114,117,2483
210220,MA,201707,4261,8094,1165,115,167,2353
210220,MA,201708,4594,8352,1198,125,237,2370
210220,MA,201709,4647,8402,1236,144,234,2366
210220,MA,201710,4641,8352,1288,152,157,2402
210220,MA,201711,4653,8361,1327,171,156,2384
210220,MA,201712,4626,8274,1352,184,194,2381
210230,MA,201701,3843,5975,813,128,26,2419
210230,MA,201702,3888,5989,841,131,34,2433
210230,MA,201703,3887,5968,866,111,19,2439
210230,MA,201704,3848,5921,884,120,22,2411
210230,MA,201705,3838,5924,891,106,24,2401
210230,MA,201706,3804,5875,904,96,31,2361
210230,MA,201707,3715,5749,893,94,88,2276
210230,MA,201708,3904,5934,914,109,91,2335
210230,MA,201709,3882,5912,934,103,90,2319
210230,MA,201710,3958,5999,953,116,90,2325
210230,MA,201711,4073,6142,964,123,92,2327
210230,MA,201712,4022,6032,990,127,96,2316
210232,MA,201701,6819,14463,1738,174,349,1054
210232,MA,201702,6949,14567,1815,155,423,1043
210232,MA,201703,6894,14728,1819,135,276,1038
210232,MA,201704,6872,14551,1853,143,345,1013
210232,MA,201705,6761,14311,1921,124,430,967
210232,MA,201706,6818,14403,1969,128,480,972
210232,MA,201707,6650,13984,1918,140,478,937
210232,MA,201708,6734,14102,1958,170,384,927
210232,MA,201709,6644,13935,1968,190,353,911
210232,MA,201710,6710,13990,2037,193,323,917
210232,MA,201711,6614,13798,2064,215,374,885
210232,MA,201712,6666,13863,2143,224,391,911
210235,MA,201701,2516,3914,473,60,68,2120
210235,MA,201702,2581,3958,492,76,73,2142
210235,MA,201703,2547,3964,506,71,63,2158
210235,MA,201704,2524,3929,513,65,65,2162
210235,MA,201705,2502,3900,534,72,87,2145
210235,MA,201706,2518,3909,555,80,114,2131
210235,MA,201707,2494,3883,557,76,124,2113
210235,MA,201708,2658,3994,577,83,116,2204
210235,MA,201709,2597,3959,588,100,101,2222
210235,MA,201710,2613,3962,601,106,86,2235
210235,MA,201711,2613,3951,613,100,99,2231
210235,MA,201712,2630,3962,637,103,108,2258
210237,MA,201701,1744,3245,455,41,18,1607
210237,MA,201702,1740,3234,466,38,24,1612
210237,MA,201703,1731,3208,475,32,23,1604
210237,MA,201704,1720,3189,487,31,23,1594
210237,MA,201705,1705,3195,498,39,25,1586
210237,MA,201706,1705,3183,513,45,24,1583
210237,MA,201707,1696,3178,525,42,25,1592
210237,MA,201708,1809,3246,539,62,31,1659
210237,MA,201709,1831,3263,568,74,31,1671
210237,MA,201710,1870,3313,590,89,17,1711
210237,MA,201711,1924,3333,623,87,19,1741
210237,MA,201712,1930,3322,631,83,17,1743
210240,MA,201701,2194,2968,374,55,44,1723
210240,MA,201702,2206,2969,387,44,44,1729
210240,MA,201703,2188,2964,345,54,28,1705
210240,MA,201704,2164,2933,345,62,27,1694
210240,MA,201705,2149,2925,413,57,56,1694
210240,MA,201706,2144,2919,426,51,66,1695
210240,MA,201707,2085,2842,425,51,63,1655
210240,MA,201708,2159,2915,436,61,54,1687
210240,MA,201709,2113,2856,441,44,49,1662
210240,MA,201710,2125,2847,457,43,40,1669
210240,MA,201711,2136,2863,474,54,42,1660
210240,MA,201712,2133,2850,482,57,45,1665
210250,MA,201701,4100,6070,800,119,83,3757
210250,MA,201702,4154,6077,824,114,89,3777
210250,MA,201703,4132,6059,508,110,86,2990
210250,MA,201704,4088,5990,521,104,86,2984
210250,MA,201705,4069,6018,871,108,88,3645
210250,MA,201706,4058,6006,895,135,149,3667
210250,MA,201707,3984,5909,903,122,213,3625
210250,MA,201708,4143,6025,936,132,208,3723
210250,MA,201709,4121,5951,956,131,201,3640
210250,MA,201710,4137,5984,991,137,152,3643
210250,MA,201711,4179,6029,1020,147,144,3696
210250,MA,201712,4201,6006,1066,133,144,3703
210255,MA,201701,1624,2853,291,64,70,846
210255,MA,201702,1692,2903,306,58,55,878
210255,MA,201703,1655,2902,315,58,51,885
210255,MA,201704,1662,2871,327,62,83,883
210255,MA,201705,1646,2854,336,61,94,873
210255,MA,201706,1625,2831,354,63,109,806
210255,MA,201707,1561,2747,348,65,108,741
210255,MA,201708,1708,2909,360,77,76,794
210255,MA,201709,1684,2882,368,85,73,793
210255,MA,201710,1683,2867,378,84,69,793
210255,MA,201711,1690,2872,390,87,98,791
210255,MA,201712,1704,2842,414,80,102,790
210260,MA,201701,3351,5386,640,94,68,2355
210260,MA,201702,3409,5423,673,99,71,2377
210260,MA,201703,3401,5414,696,92,59,2391
210260,MA,201704,3392,5399,708,91,65,2385
210260,MA,201705,3371,5361,736,83,86,2373
210260,MA,201706,3359,5338,752,92,89,2349
210260,MA,201707,3335,5287,763,79,115,2329
210260,MA,201708,3579,5438,792,86,118,2396
210260,MA,201709,3608,5443,822,95,118,2414
210260,MA,201710,3669,5454,853,106,108,2436
210260,MA,201711,3727,5505,861,118,109,2462
210260,MA,201712,3755,5503,886,116,136,2463
210270,MA,201701,3682,4747,679,92,44,2805
210270,MA,201702,3697,4726,701,73,62,2807
210270,MA,201703,3700,4754,625,63,55,2802
210270,MA,201704,3663,4705,639,63,76,2794
210270,MA,201705,3657,4699,754,69,82,2799
210270,MA,201706,3635,4696,775,77,87,2794
210270,MA,201707,3542,4605,764,66,107,2699
210270,MA,201708,3691,4712,777,91,133,2775
210270,MA,201709,3683,4728,793,103,131,2786
210270,MA,201710,3698,4697,828,95,119,2809
210270,MA,201711,3722,4672,855,91,114,2847
210270,MA,201712,3758,4716,878,85,106,2858
210275,MA,201701,2459,2839,369,53,32,1740
210275,MA,201702,2453,2815,386,42,44,1733
210275,MA,201703,2449,2795,403,38,38,1731
210275,MA,201704,2431,2852,415,57,39,1734
210275,MA,201705,2432,2885,418,71,40,1780
210275,MA,201706,2458,2925,432,72,68,1810
210275,MA,201707,2439,2905,440,69,85,1814
210275,MA,201708,2573,2978,454,93,89,1858
210275,MA,201709,2628,3004,477,107,88,1882
210275,MA,201710,2662,3010,491,98,78,1913
210275,MA,201711,2704,3031,508,92,83,1949
210275,MA,201712,2721,3037,526,96,91,1967
210280,MA,201701,3283,5318,690,112,48,2185
210280,MA,201702,3347,5360,717,119,62,2207
210280,MA,201703,3268,5293,732,103,64,2215
210280,MA,201704,3288,5281,756,107,68,2201
210280,MA,201705,3227,5190,797,107,67,2193
210280,MA,201706,3244,5230,828,101,108,2171
210280,MA,201707,3123,5021,804,89,115,2137
210280,MA,201708,3279,5148,825,98,116,2259
210280,MA,201709,3281,5139,852,115,107,2276
210280,MA,201710,3275,5199,869,137,85,2295
210280,MA,201711,3276,5164,889,130,75,2314
210280,MA,201712,3290,5191,910,130,77,2315
210290,MA,201701,3899,6478,913,104,29,3397
210290,MA,201702,3945,6462,950,90,31,3415
210290,MA,201703,3920,6491,963,99,22,3423
210290,MA,201704,3926,6497,984,105,28,3438
210290,MA,201705,3927,6496,1024,107,37,3463
210290,MA,201706,3925,6487,1055,104,85,3452
210290,MA,201707,3861,6406,1066,100,84,3417
210290,MA,201708,4237,6651,1079,114,87,3737
210290,MA,201709,4231,6610,1120,112,79,3735
210290,MA,201710,4266,6609,1160,113,76,3772
210290,MA,201711,4362,6683,1190,124,94,3852
210290,MA,201712,4507,6724,1208,150,118,3941
210300,MA,201701,20958,33960,4085,481,419,3411
210300,MA,201702,21105,33743,4247,432,494,3373
210300,MA,201703,20847,33647,4347,336,355,3323
210300,MA,201704,20425,32961,4397,336,519,3181
210300,MA,201705,20204,32681,4526,379,602,3010
210300,MA,201706,20170,32538,4658,325,696,2891
210300,MA,201707,19512,31514,4590,314,715,2639
210300,MA,201708,20660,32611,4742,479,656,2588
210300,MA,201709,20673,32580,4886,542,634,2437
210300,MA,201710,20787,32586,5025,538,579,2394
210300,MA,201711,20480,32091,5078,513,740,2260
210300,MA,201712,20654,32263,5231,492,762,2253
210310,MA,201701,2157,2371,334,40,13,1875
210310,MA,201702,2166,2381,344,36,13,1878
210310,MA,201703,2154,2323,355,19,8,1817
210310,MA,201704,2132,2292,370,21,9,1782
210310,MA,201705,2100,2282,372,20,12,1705
210310,MA,201706,2103,2269,382,16,22,1773
210310,MA,201707,2081,2268,390,20,33,1765
210310,MA,201708,2216,2332,414,33,38,1814
210310,MA,201709,2213,2313,428,36,35,1805
210310,MA,201710,2241,2301,443,45,32,1810
210310,MA,201711,2272,2309,455,54,33,1825
210310,MA,201712,2291,2298,463,61,32,1828
210312,MA,201701,1700,2441,333,36,5,1434
210312,MA,201702,1723,2463,353,36,2,1438
210312,MA,201703,1714,2426,321,30,7,1408
210312,MA,201704,1698,2408,337,25,7,1405
210312,MA,201705,1702,2441,379,23,9,1437
210312,MA,201706,1722,2432,401,14,9,1453
210312,MA,201707,1691,2367,403,14,15,1416
210312,MA,201708,1761,2419,413,19,27,1448
210312,MA,201709,1769,2420,427,26,26,1442
210312,MA,201710,1796,2415,443,26,25,1449
210312,MA,201711,1852,2464,461,34,24,1456
210312,MA,201712,1850,2430,471,35,19,1461
210315,MA,201701,2011,3529,356,77,73,1376
210315,MA,201702,2019,3532,372,70,64,1373
210315,MA,201703,2006,3513,380,63,52,1364
210315,MA,201704,1984,3486,384,61,58,1351
210315,MA,201705,1957,3459,395,58,89,1320
210315,MA,201706,1936,3435,401,57,121,1304
210315,MA,201707,1876,3358,397,43,117,1267
210315,MA,201708,1988,3435,416,52,122,1277
210315,MA,201709,1943,3358,436,55,96,1250
210315,MA,201710,1969,3376,453,58,86,1247
210315,MA,201711,2014,3397,465,60,110,1261
210315,MA,201712,2015,3406,484,69,123,1271
210317,MA,201701,3193,4868,625,58,18,2777
210317,MA,201702,3169,4857,633,35,15,2768
210317,MA,201703,3153,4839,633,30,10,2701
210317,MA,201704,3096,4752,641,28,13,2634
210317,MA,201705,3050,4766,695,40,25,2563
210317,MA,201706,3050,4773,711,51,31,2586
210317,MA,201707,2953,4674,713,60,46,2515
210317,MA,201708,3029,4756,731,73,47,2535
210317,MA,201709,3027,4747,762,83,44,2519
210317,MA,201710,3065,4761,800,92,41,2541
210317,MA,201711,3091,4833,832,90,48,2559
210317,MA,201712,3073,4788,859,88,51,2552
210320,MA,201701,13392,21129,2547,268,231,10656
210320,MA,201702,13496,20968,2667,225,257,10774
210320,MA,201703,13457,20993,2704,243,214,10773
210320,MA,201704,13193,20729,2760,228,278,10546
210320,MA,201705,13095,20641,2837,228,291,10439
210320,MA,201706,12882,20381,2932,206,333,10294
210320,MA,201707,12656,20105,2923,170,400,10091
210320,MA,201708,13628,20553,3008,202,405,10715
210320,MA,201709,13610,20388,3126,211,388,10676
210320,MA,201710,13776,20659,3210,301,314,10908
210320,MA,201711,14045,20735,3297,368,273,11103
210320,MA,201712,13971,20555,3401,373,341,11120
210325,MA,201701,2267,3634,397,67,34,1782
210325,MA,201702,2266,3627,409,62,32,1800
210325,MA,201703,2260,3618,415,56,21,1800
210325,MA,201704,2281,3636,428,61,26,1805
210325,MA,201705,2273,3634,457,67,32,1799
210325,MA,201706,2257,3595,479,73,41,1801
210325,MA,201707,2222,3560,484,68,43,1776
210325,MA,201708,2545,3873,498,90,47,1934
210325,MA,201709,2472,3789,528,93,46,1955
210325,MA,201710,2456,3736,549,94,34,1956
210325,MA,201711,2476,3739,550,97,39,1970
210325,MA,201712,2508,3783,573,115,53,1992
210330,MA,201701,16353,28909,3671,359,420,3901
210330,MA,201702,16457,28804,3773,317,430,3833
210330,MA,201703,16252,28631,3850,243,283,3811
210330,MA,201704,15809,28041,3864,241,474,3673
210330,MA,201705,15393,27501,3887,249,555,3517
210330,MA,201706,15301,27273,4004,208,641,3447
210330,MA,201707,14917,26706,4008,184,680,3310
210330,MA,201708,15202,27220,4126,262,564,3295
210330,MA,201709,14931,26936,4227,308,525,3141
210330,MA,201710,14958,26977,4336,311,486,3028
210330,MA,201711,14586,26681,4378,341,684,2773
210330,MA,201712,14614,26925,4506,397,725,2764
210340,MA,201701,7324,12508,1443,243,304,255
210340,MA,201702,7439,12552,1508,216,278,251
210340,MA,201703,7348,12488,1474,154,196,226
210340,MA,201704,7221,12304,1490,146,242,231
210340,MA,201705,7161,12172,1590,119,277,368
210340,MA,201706,7105,12041,1632,93,356,642
210340,MA,201707,6876,11713,1633,111,419,1033
210340,MA,201708,7180,12114,1674,198,351,1595
210340,MA,201709,7140,12012,1718,221,319,1734
210340,MA,201710,7104,11911,1785,233,267,1830
210340,MA,201711,7162,11937,1846,271,296,1958
210340,MA,201712,7121,11919,1884,279,340,2056
210350,MA,201701,6480,9800,1259,205,73,5027
210350,MA,201702,6545,9852,1301,203,72,5072
210350,MA,201703,6520,9888,1344,178,63,5083
210350,MA,201704,6447,9813,1370,184,70,5055
210350,MA,201705,6426,9801,1399,200,91,5040
210350,MA,201706,6425,9781,1435,176,119,5012
210350,MA,201707,6287,9577,1445,182,141,4929
210350,MA,201708,6615,9807,1486,193,140,5222
210350,MA,201709,6641,9818,1530,189,137,5273
210350,MA,201710,6707,9865,1572,214,134,5329
210350,MA,201711,6740,9880,1625,222,158,5366
210350,MA,201712,6791,9888,1684,241,173,5417
210355,MA,201701,2802,5348,663,105,32,2400
210355,MA,201702,2827,5338,682,104,32,2424
210355,MA,201703,2787,5291,594,96,29,2237
210355,MA,201704,2768,5265,615,82,33,2244
210355,MA,201705,2758,5279,753,86,51,2337
210355,MA,201706,2745,5260,775,82,68,2105
210355,MA,201707,2668,5124,760,59,69,2314
210355,MA,201708,2851,5302,789,76,60,2456
210355,MA,201709,2803,5200,818,86,57,2401
210355,MA,201710,2831,5236,841,96,54,2450
210355,MA,201711,2863,5286,870,124,67,2495
210355,MA,201712,2868,5273,896,128,74,2486
210360,MA,201701,9673,15205,1939,196,173,6256
210360,MA,201702,9739,15143,2011,150,193,6254
210360,MA,201703,9828,15339,2057,107,166,6277
210360,MA,201704,9618,14937,2106,79,177,6238
210360,MA,201705,9755,15053,2162,97,182,6159
210360,MA,201706,9721,15059,2231,128,176,6191
210360,MA,201707,9487,14863,2212,146,221,6092
210360,MA,201708,10293,15490,2256,249,229,6372
210360,MA,201709,10329,15417,2340,298,204,6403
210360,MA,201710,10426,15506,2391,361,190,6436
210360,MA,201711,10477,15537,2445,396,116,6461
210360,MA,201712,10547,15571,2535,375,102,6520
210370,MA,201701,6145,7906,1056,108,118,4749
210370,MA,201702,6148,7854,1114,99,138,4718
210370,MA,201703,6144,7831,1152,95,98,4693
210370,MA,201704,6116,7781,1205,113,97,4641
210370,MA,201705,6062,7732,1240,107,99,4542
